"","field_1","start_p10","lon","lat","altitude","dpto_ccdgo","mpio_ccdgo","zu_ccdgo","zu_cdivi","setu_ccdgo","setu_ccnct","secu_ccdgo","secu_ccnct","manz_ccdgo","manz_ccnct","cod_ctstr","manz_narea","manz_lati","manz_long","shape_Leng","shape_Area","MANZ_VIV","FT_ACT_VIV","Municipio"
"97",949,55226186,-74.8063735961914,10.9404058456421,69,"8","1","0","8001000","3001","80011000000003008","11","8001100000000300032","5","8.0011000000003e+20","800101070382",4629.8583984375,10.9400825500488,-74.8064270019531,0.00268491008318961,3.8285000414362e-07,66,"VIV_CNPV2018","Baranquilla"
"98",951,55231073,-74.8196258544922,10.9514484405518,32,"8","1","0","8001000","3705","80011000000003712","14","8001100000000370688","14","8.00110000000037e+20","800101080140",7000.125,10.9511623382568,-74.8199234008789,0.00326491566374898,5.78870015033317e-07,50,"RECUENTO 2021","Baranquilla"
"99",952,55232194,-74.8029937744141,10.9377117156982,55,"8","1","0","8001000","3001","80011000000003008","12","8001100000000300032","3","8.0011000000003e+20","800101070395",8697.3046875,10.9377689361572,-74.8038940429688,0.00416487501934171,7.19189984010882e-07,71,"RECUENTO 2021","Baranquilla"
"100",958,64479725,-74.8081588745117,10.9421672821045,75,"8","1","0","8001000","3001","80011000000003008","10","8001100000000300032","3","8.0011000000003e+20","0",6383.853515625,10.9418210983276,-74.8078689575195,0.00291295442730188,5.27889994828001e-07,48,"VIV_CNPV2018","Baranquilla"
"101",960,64865431,-74.8056411743164,10.9404211044312,66,"8","1","0","8001000","3001","80011000000003008","12","8001100000000300032","8","8.0011000000003e+20","0",5828.92529296875,10.940128326416,-74.8051071166992,0.00383865972980857,4.82000018564577e-07,56,"VIV_CNPV2018","Baranquilla"
"102",1043,72042663,-74.8217544555664,10.9509782791138,40,"8","1","0","8001000","3705","80011000000003712","6","8001100000000370688","2","8.00110000000037e+20","800101080138",11364.9443359375,10.9510231018066,-74.8222732543945,0.00578631134703755,9.39819983614143e-07,78,"VIV_CNPV2018","Baranquilla"
"103",1044,72127034,-74.8183212280273,10.9362907409668,54,"8","1","0","8001000","3706","80011000000003712","11","8001100000000370688","9","8.00110000000037e+20","800101070575",2756.50366210938,10.9365510940552,-74.8181533813477,0.00195460580289364,2.27940006425342e-07,34,"VIV_CNPV2018","Baranquilla"
"104",1045,72129785,-74.8227767944336,10.95046043396,32,"8","1","0","8001000","3705","80011000000003712","6","8001100000000370688","17","8.00110000000037e+20","800101080137",5585.5908203125,10.9506225585938,-74.8231887817383,0.00282023241743445,4.61899986703429e-07,48,"VIV_CNPV2018","Baranquilla"
"105",1048,72144157,-74.8184204101562,10.955041885376,87,"8","1","0","8001000","3705","80011000000003712","6","8001100000000370688","15","8.00110000000037e+20","800101080191",4380.70751953125,10.9552602767944,-74.8187484741211,0.00266380538232625,3.62260010433602e-07,35,"RECUENTO 2022","Baranquilla"
"106",1051,72146737,-74.8236389160156,10.9561061859131,36,"8","1","0","8001000","2603","80011000000002608","6","8001100000000260096","1","8.00110000000026e+20","800101080219",5559.001953125,10.9563360214233,-74.823112487793,0.00292111351154745,4.59710008726688e-07,23,"VIV_CNPV2018","Baranquilla"
"107",1052,72149109,-74.8166656494141,10.9292783737183,71,"8","1","0","8001000","2902","80011000000002896","11","8001100000000289792","5","8.00110000000029e+20","800101090246",3376.69409179688,10.9290704727173,-74.8163375854492,0.00254567782394588,2.79210013331976e-07,43,"RECUENTO 2021","Baranquilla"
"108",1054,72170241,-74.8052062988281,10.9385957717896,66,"8","1","0","8001000","3001","80011000000003008","12","8001100000000300032","12","8.0011000000003e+20","800101070394",4916.9873046875,10.9383058547974,-74.8051071166992,0.00310369534417987,4.0659000433152e-07,41,"VIV_CNPV2018","Baranquilla"
"109",1062,72210592,-74.8191528320312,10.949746131897,44,"8","1","0","8001000","3705","80011000000003712","12","8001100000000370688","2","8.00110000000037e+20","800101080112",6693.64892578125,10.9499168395996,-74.8197250366211,0.00333683448843658,5.53520010271313e-07,69,"VIV_CNPV2018","Baranquilla"
"110",1063,72212320,-74.8184051513672,10.9528846740723,46,"8","1","0","8001000","3705","80011000000003712","13","8001100000000370688","4","8.00110000000037e+20","800101080172",5792.353515625,10.9531030654907,-74.8178482055664,0.00287486286833882,4.7899999344736e-07,51,"VIV_CNPV2018","Baranquilla"
"111",1064,72213150,-74.8166732788086,10.931097984314,62,"8","1","0","8001000","2902","80011000000002896","4","8001100000000289792","8","8.00110000000029e+20","800101090243",10448.5986328125,10.9313974380493,-74.8170776367188,0.00463330699130893,8.63980005760823e-07,108,"VIV_CNPV2018","Baranquilla"
"112",1067,72227073,-74.8184051513672,10.9528846740723,46,"8","1","0","8001000","3705","80011000000003712","13","8001100000000370688","4","8.00110000000037e+20","800101080172",5792.353515625,10.9531030654907,-74.8178482055664,0.00287486286833882,4.7899999344736e-07,51,"VIV_CNPV2018","Baranquilla"
"113",1069,72234487,-74.8051300048828,10.9409523010254,67,"8","1","0","8001000","3203","80011000000003200","5","8001100000000320512","3","8.00110000000032e+20","800101070370",12291.4677734375,10.94029712677,-74.8044128417969,0.00524455634877086,1.01641001037933e-06,84,"RECUENTO 2023","Baranquilla"
"114",1073,72259355,-74.8165054321289,10.9294605255127,71,"8","1","0","8001000","2902","80011000000002896","11","8001100000000289792","4","8.00110000000029e+20","800101090245",2764.083984375,10.9296855926514,-74.8165512084961,0.00203451607376337,2.28559997594857e-07,29,"VIV_CNPV2018","Baranquilla"
"115",1075,72264710,-74.8081588745117,10.9421672821045,75,"8","1","0","8001000","3001","80011000000003008","10","8001100000000300032","3","8.0011000000003e+20","0",6383.853515625,10.9418210983276,-74.8078689575195,0.00291295442730188,5.27889994828001e-07,48,"VIV_CNPV2018","Baranquilla"
"116",1078,72428031,-74.8155517578125,10.9292879104614,74,"8","1","0","8001000","2902","80011000000002896","6","8001100000000289792","1","8.00110000000029e+20","800101090268",8709.63671875,10.9290771484375,-74.8156433105469,0.00493642408400774,7.20189973435481e-07,82,"RECUENTO 2021","Baranquilla"
"117",1081,7411480,-74.8067016601562,10.9392747879028,69,"8","1","0","8001000","3001","80011000000003008","11","8001100000000300032","18","8.0011000000003e+20","800101070385",2156.77734375,10.9394502639771,-74.8065338134766,0.00197162479162216,1.78350006763139e-07,24,"VIV_CNPV2018","Baranquilla"
"118",1083,7435553,-74.8037948608398,10.9380178451538,58,"8","1","0","8001000","3001","80011000000003008","12","8001100000000300032","6","8.0011000000003e+20","0",4338.0166015625,10.9383039474487,-74.8039398193359,0.00301845511421561,3.58720001258916e-07,29,"VIV_CNPV2018","Baranquilla"
"119",1085,7444585,-74.8166656494141,10.9507551193237,47,"8","1","0","8001000","2701","80011000000002704","7","8001100000000270336","3","8.00110000000027e+20","0",2642.8935546875,10.9508972167969,-74.8163757324219,0.00184958300087601,2.18549999431161e-07,10,"VIV_CNPV2018","Baranquilla"
"120",1090,7471998,-74.804801940918,10.9414567947388,63,"8","1","0","8001000","3203","80011000000003200","5","8001100000000320512","5","8.00110000000032e+20","0",15851.9833984375,10.9420909881592,-74.8058853149414,0.0059552937746048,1.31084004806326e-06,92,"VIV_CNPV2018","Baranquilla"
"121",1091,7473926,-74.8044052124023,10.9389486312866,61,"8","1","0","8001000","3001","80011000000003008","12","8001100000000300032","9","8.0011000000003e+20","800101070374",3695.0234375,10.9393472671509,-74.8047637939453,0.00322178169153631,3.0555000307686e-07,30,"VIV_CNPV2018","Baranquilla"
"122",1111,8661897,-74.8052139282227,10.9386310577393,66,"8","1","0","8001000","3001","80011000000003008","12","8001100000000300032","11","8.0011000000003e+20","0",5422.890625,10.9387483596802,-74.8049240112305,0.00310444994829595,4.48430000687949e-07,48,"VIV_CNPV2018","Baranquilla"
"123",1112,8663792,-74.80322265625,10.9390430450439,56,"8","1","0","8001000","3001","80011000000003008","12","8001100000000300032","7","8.0011000000003e+20","0",6200.70849609375,10.9388437271118,-74.8034896850586,0.00304776756092906,5.12749977588101e-07,67,"VIV_CNPV2018","Baranquilla"
"124",1117,8681506,-74.8221740722656,10.9516649246216,40,"8","1","0","8001000","3705","80011000000003712","6","8001100000000370688","20","8.00110000000037e+20","0",6532.24072265625,10.9519395828247,-74.8222961425781,0.00312700308859348,5.40179996733059e-07,46,"VIV_CNPV2018","Baranquilla"
"125",1119,8686397,-74.8161010742188,10.9288530349731,74,"8","1","0","8001000","2902","80011000000002896","11","8001100000000289792","5","8.00110000000029e+20","800101090246",3376.69409179688,10.9290704727173,-74.8163375854492,0.00254567782394588,2.79210013331976e-07,43,"RECUENTO 2021","Baranquilla"
"126",1122,8696703,-74.8166732788086,10.9310655593872,62,"8","1","0","8001000","2902","80011000000002896","4","8001100000000289792","8","8.00110000000029e+20","800101090243",10448.5986328125,10.9313974380493,-74.8170776367188,0.00463330699130893,8.63980005760823e-07,108,"VIV_CNPV2018","Baranquilla"
"127",1123,8704553,-74.8174209594727,10.9309864044189,62,"8","1","0","8001000","2902","80011000000002896","4","8001100000000289792","7","8.00110000000029e+20","800101090223",6568.775390625,10.9309959411621,-74.8176651000977,0.00376625335775316,5.43160012966837e-07,50,"VIV_CNPV2018","Baranquilla"
"128",1124,8706854,-74.8066101074219,10.939190864563,67,"8","1","0","8001000","3001","80011000000003008","11","8001100000000300032","2","8.0011000000003e+20","0",6714.474609375,10.9388446807861,-74.8063583374023,0.00366178480908275,5.55229973997484e-07,52,"RECUENTO 2021","Baranquilla"
"129",1126,8719594,-74.8300476074219,10.9532260894775,54,"8","1","0","8001000","2602","80011000000002608","3","8001100000000260096","2","8.00110000000026e+20","800101120077",9571.880859375,10.9537410736084,-74.8292388916016,0.00534910289570689,7.91540003319824e-07,124,"VIV_CNPV2018","Baranquilla"
"130",1127,8722562,-74.8169097900391,10.9305324554443,64,"8","1","0","8001000","2902","80011000000002896","4","8001100000000289792","9","8.00110000000029e+20","800101090244",5397.91748046875,10.9302167892456,-74.8168487548828,0.00337566807866096,4.46349986304995e-07,64,"VIV_CNPV2018","Baranquilla"
"131",1128,8724214,-74.8172607421875,10.9570140838623,53,"8","1","0","8001000","2603","80011000000002608","4","8001100000000260096","4","8.00110000000026e+20","800101080223",3434.41723632812,10.9574422836304,-74.8172607421875,0.0021875835955143,2.8401001372913e-07,32,"RECUENTO 2023","Baranquilla"
"132",1129,8732595,-74.803337097168,10.9391069412231,58,"8","1","0","8001000","3001","80011000000003008","12","8001100000000300032","7","8.0011000000003e+20","0",6200.70849609375,10.9388437271118,-74.8034896850586,0.00304776756092906,5.12749977588101e-07,67,"VIV_CNPV2018","Baranquilla"
"133",1131,8737489,-74.8172607421875,10.9570140838623,53,"8","1","0","8001000","2603","80011000000002608","4","8001100000000260096","4","8.00110000000026e+20","800101080223",3434.41723632812,10.9574422836304,-74.8172607421875,0.0021875835955143,2.8401001372913e-07,32,"RECUENTO 2023","Baranquilla"
"134",1132,8739487,-74.8177185058594,10.9264831542969,74,"8","1","0","8001000","2902","80011000000002896","5","8001100000000289792","3","8.00110000000029e+20","800101090251",8779.6328125,10.9260902404785,-74.8175354003906,0.00397963868454099,7.25969982795505e-07,73,"VIV_CNPV2018","Baranquilla"
"135",1134,8754897,-74.8204040527344,10.9552698135376,24,"8","1","0","8001000","3705","80011000000003712","6","8001100000000370688","8","8.00110000000037e+20","800101080189",3674.818359375,10.9551687240601,-74.820915222168,0.00284991413354874,3.03890004715868e-07,7,"VIV_CNPV2018","Baranquilla"
"136",1139,8793580,-74.8181304931641,10.9270944595337,74,"8","1","0","8001000","2902","80011000000002896","5","8001100000000289792","2","8.00110000000029e+20","800101090236",9357.1865234375,10.9263515472412,-74.8181686401367,0.00381205463781953,7.73719989410893e-07,56,"VIV_CNPV2018","Baranquilla"
"137",1140,8799243,-74.8228149414062,10.9522657394409,42,"8","1","0","8001000","3705","80011000000003712","6","8001100000000370688","4","8.00110000000037e+20","800101080151",4612.47509765625,10.9519338607788,-74.8231506347656,0.00246315938420594,3.81429998697058e-07,37,"VIV_CNPV2018","Baranquilla"
"138",20,1002793265,-76.5460433959961,3.42929601669312,994,"76","1","0","76001000","1940","760011000000001920","3","76001100000000196618","8","7.60011000000002e+21","0",77308.328125,3.43040633201599,-76.5453948974609,0.0110808210447431,6.2798699218547e-06,15,"VIV_CNPV2018","Cali"
"139",22,1005706694,-76.5658493041992,3.41774988174438,1089,"76","1","0","76001000","2005","760011000000002048","1","76001100000000196618","46","7.60011000000002e+21","0",441.6142578125,3.4177405834198,-76.5657424926758,0.0008074413635768,3.5869998527005e-08,1,"VIV_CNPV2018","Cali"
"140",25,1006233749,-76.5611953735352,3.38075351715088,1137,"76","1","0","76001000","1814","760011000000001792","17","76001100000000180224","9","7.60011000000002e+21","0",12340.4619140625,3.38190722465515,-76.5617141723633,0.00802792701870203,1.00236002253951e-06,78,"VIV_CNPV2018","Cali"
"141",118,1061433798,-76.5500030517578,3.39301562309265,976,"76","1","0","76001000","1809","760011000000001792","1","76001100000000180224","6","7.60011000000002e+21","0",3770.47534179688,3.39255523681641,-76.5501403808594,0.00231224903836846,3.0627001024186e-07,67,"VIV_CNPV2018","Cali"
"142",123,10741712,-76.555793762207,3.39129781723022,973,"76","1","0","76001000","1812","760011000000001792","1","76001100000000180224","8","7.60011000000002e+21","0",9184.005859375,3.3915491104126,-76.5553588867188,0.00474082585424185,7.45990007544606e-07,156,"VIV_CNPV2018","Cali"
"143",131,1107082402,-76.5460433959961,3.42929601669312,994,"76","1","0","76001000","1940","760011000000001920","3","76001100000000196618","8","7.60011000000002e+21","0",77308.328125,3.43040633201599,-76.5453948974609,0.0110808210447431,6.2798699218547e-06,15,"VIV_CNPV2018","Cali"
"144",138,1108641125,-76.5593032836914,3.42360711097717,1157,"76","1","0","76001000","2011","760011000000002048","2","76001100000000196618","20","7.60011000000002e+21","0",9097.3115234375,3.42362451553345,-76.5589065551758,0.00513578159734607,7.38970015845553e-07,57,"RECUENTO 2022","Cali"
"145",167,1130590826,-76.5634536743164,3.38798713684082,1136,"76","1","0","76001000","1814","760011000000001792","4","76001100000000180224","22","7.60011000000002e+21","0",3927.638671875,3.38816404342651,-76.5634307861328,0.00319002824835479,3.19029993534059e-07,44,"VIV_CNPV2018","Cali"
"146",195,1143831016,-76.5634536743164,3.38798713684082,1136,"76","1","0","76001000","1814","760011000000001792","4","76001100000000180224","22","7.60011000000002e+21","0",3927.638671875,3.38816404342651,-76.5634307861328,0.00319002824835479,3.19029993534059e-07,44,"VIV_CNPV2018","Cali"
"147",196,1143831802,-76.560417175293,3.42291593551636,1130,"76","1","0","76001000","2008","760011000000002048","3","76001100000000196618","15","7.60011000000002e+21","0",8541.11328125,3.42314720153809,-76.5598831176758,0.00463430117815733,6.93790013883699e-07,51,"VIV_CNPV2018","Cali"
"148",198,1143833310,-76.5649185180664,3.41754007339478,1063,"76","1","0","76001000","2005","760011000000002048","1","76001100000000196618","63","7.60011000000002e+21","0",2144.81396484375,3.41737818717957,-76.5651931762695,0.00305974972434342,1.74220005533243e-07,30,"VIV_CNPV2018","Cali"
"149",200,1143838084,-76.5641555786133,3.41758799552917,1047,"76","1","0","76001000","2005","760011000000002048","2","76001100000000196618","13","7.60011000000002e+21","0",6595.501953125,3.41806554794312,-76.5641937255859,0.00424854131415486,5.3574001412926e-07,41,"VIV_CNPV2018","Cali"
"150",203,1143843397,-76.5595092773438,3.42176699638367,1102,"76","1","0","76001000","2008","760011000000002048","3","76001100000000196618","13","7.60011000000002e+21","0",972.054809570312,3.42194080352783,-76.5597152709961,0.00128460337873548,7.89599994277523e-08,11,"VIV_CNPV2018","Cali"
"151",209,1143853293,-76.5621795654297,3.42309808731079,1102,"76","1","0","76001000","2006","760011000000002048","4","76001100000000196618","42","7.60011000000002e+21","0",1801.78991699219,3.42324495315552,-76.5620651245117,0.00184349622577429,1.46359994346312e-07,29,"VIV_CNPV2018","Cali"
"152",210,1143853398,-76.559211730957,3.42297410964966,1128,"76","1","0","76001000","2011","760011000000002048","2","76001100000000196618","20","7.60011000000002e+21","0",9097.3115234375,3.42362451553345,-76.5589065551758,0.00513578159734607,7.38970015845553e-07,57,"RECUENTO 2022","Cali"
