"start_p10","hh_id","tratamiento_control","city","pledge","edad_hh","mujer_hh","escolaridad_hh","edad","edad_sq","afro","mujeres_1","educacionninguno","educacionprimaria_o_menos","educacionsecundaria_completa","educacionsecundaria_incompleta","educaciontecnica_teconologica","educacionuniversidad","educacionprimaria_o_menos_ninguno","hh_size","nino_0_a_5","nino_0_a_6","nino_13_a_17","nino_7_a_12","nino_18_a_24","nino_25_a_40","nino_41_a_65","nino_66","nino","nino_0_a_14","joven_15_a_24","adulto_25_59","adulto_mayor_60","adulto","adulto_mayor_65","adulto_mayor","hijos","padres","otros","moda_cmh_p9","poblacion_edad_trabajar_1","poblacion_edad_trabajar_juvenil_1","desempleo_1","desempleo_juvenil_1","participacion_laboral_1","participacion_laboral_juvenil_1","empleado_con_contrato_formal_1","empleado_con_seguridad_social_1","empleado_insatisfecho_laboralmente_1","empleado_con_sub_empleado_1_1","empleado_con_ingreso_menor_salario_minimo_1","empleado_canales_busqueda_formales_1","asalariados_1","n","empleados_1","desempleo_dummy","piso_tierra","piso_mejor","cocina_prov","bano_bald","bano_todas","satisfaccion_hh","n_rooms","n_bedrooms","n_baths","n_living","sspp","percepcion_agua","cocina_mejor","modd_ig_p4","modd_ig_p48","modd_ig_p49","modd_ig_p56","pobreza_modera_y_extrema_sisben","fuente_informal","ing","ing_insuf","gast","ingr_alimento","gast_sal","deuda","valor_deuda","fuente_ingreso","porct_ingreso_fuente","financiacion_deuda","precio_venta","ingreso_futuro","total_ahorro","meses_ahorro","cuenta_ahorro","visita_medico","diarrea","vomito","fiebre","irritaciones","i_health_perc","i_health_perc_sum","edad_0_a_6","edad_7_a_12","edad_13_a_17","edad_15_a_18","edad_18_a_24","edad_25_a_40","edad_41_a_65","edad_66","visita_medico_edad_0_a_6","visita_medico_edad_7_a_12","visita_medico_edad_13_a_17","visita_medico_edad_15_a_18","visita_medico_edad_18_a_24","visita_medico_edad_25_a_40","visita_medico_edad_41_a_65","visita_medico_edad_66","diarrea_edad_0_a_6","diarrea_edad_7_a_12","diarrea_edad_13_a_17","diarrea_edad_15_a_18","diarrea_edad_18_a_24","diarrea_edad_25_a_40","diarrea_edad_41_a_65","diarrea_edad_66","vomito_edad_0_a_6","vomito_edad_7_a_12","vomito_edad_13_a_17","vomito_edad_15_a_18","vomito_edad_18_a_24","vomito_edad_25_a_40","vomito_edad_41_a_65","vomito_edad_66","fiebre_edad_0_a_6","fiebre_edad_7_a_12","fiebre_edad_13_a_17","fiebre_edad_15_a_18","fiebre_edad_18_a_24","fiebre_edad_25_a_40","fiebre_edad_41_a_65","fiebre_edad_66","irritaciones_edad_0_a_6","irritaciones_edad_7_a_12","irritaciones_edad_13_a_17","irritaciones_edad_15_a_18","irritaciones_edad_18_a_24","irritaciones_edad_25_a_40","irritaciones_edad_41_a_65","irritaciones_edad_66","i_health_perc_edad_0_a_6","i_health_perc_edad_7_a_12","i_health_perc_edad_13_a_17","i_health_perc_edad_15_a_18","i_health_perc_edad_18_a_24","i_health_perc_edad_25_a_40","i_health_perc_edad_41_a_65","i_health_perc_edad_66","i_health_perc_sum_edad_0_a_6","i_health_perc_sum_edad_7_a_12","i_health_perc_sum_edad_13_a_17","i_health_perc_sum_edad_15_a_18","i_health_perc_sum_edad_18_a_24","i_health_perc_sum_edad_25_a_40","i_health_perc_sum_edad_41_a_65","i_health_perc_sum_edad_66","i_healh","i_healh_edad_0_a_6","i_healh_edad_7_a_12","i_healh_edad_13_a_17","i_healh_edad_15_a_18","i_healh_edad_18_a_24","i_healh_edad_25_a_40","i_healh_edad_41_a_65","i_healh_edad_66","moda_cmh_p12","seguridad_barrio","instituciones_gobierno","instituciones_empresas_serv_pub","instituciones_policia","instituciones_jac","instituciones_asociaciones_locales","instituciones_iglesias","imagen_privados","privadas_bienestar","satisfecho_barrio","relacion_vecinos","satisfaccion","animo","nervioso","moral_baja","calmado","feliz","vitalidad","satisfecho","cosas_bien","no_controlar_cosas","seguridad","dificultades","energia","agotado","cansado","reducir_trabajo","baja_productividad","trabajo_sin_cuidado","i_vitalidad","i_rol_emocional","i_salud_mental","i_animo","i_satisfaccion","i_extra","i_mental","moda_cmh_p7","modg_ef_p2","modg_ef_p3","modg_ef_p4","modg_ef_p5","modg_ef_p6","modg_ef_p7","modg_ef_p25","modg_ef_p26","modg_ef_p27","modg_ef_p28","modg_ef_p29","modg_ef_p30","modg_ef_p8","modg_ef_p9","modg_ef_p10","modg_ef_p11","modg_ef_p12","modg_ef_p13","modg_ef_p14","modg_ef_p15","modg_ef_p16","modg_ef_p17","escucha","aceptacion","satisfaccion_comportamiento","mejorar_tristeza","saber_problemas","apoyo","i_ambiente_familiar","economic_empowerment_index","family_functionality","family_violence_index_C","family_responsiveness_index_C","family_functionality_index_c","family_functionality_index","oficios_frecuente","oficios_mejoramiento_frecuente","trabajo_frecuente","n_oficios","n_trabajo","oficio_first","oficio_second","oficio_third","horas_oficios","horas_trabajo","oficio_first_dummy","oficio_second_dummy","oficio_third_dummy","Interv_budget_subtotal_est","slope_50","FSI_endline","FSI_theta_endline","FSI_theta_se_endline","quejas","weights","time"
"32884723","uuid:5b3eaa33-a004-43a7-b6d4-f515f2e3b54d",1,"Barranquilla",2,51,1,"primaria_o_menos",31,1171.66666666667,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,3,0,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0,0.666666666666667,0.333333333333333,0,93,3,2,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3,0,NA,0,1,0,1,1,3,3,1,1,1,NA,3,0,2,1,NA,2,1,1,3,0,"2","2",1,1,"8","2",40,1,5.5e+07,4,1,NA,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"3",1,0,0,0,0,1,"3","6","3",2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,0.4375,0,0.5,0.25,0.5,0.5,0.382352941176471,1.33333333333333,1,1,2,1,3,1,0,0,0,0,0,0,2,2,1,1,2,2,0,1,1,1,2,2,3,2,4,2,0.375,0,22,0.416666666666667,0.375,0.1875,2,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,48,NA,TRUE,FALSE,FALSE,4.956595,0,0.445876265096644,-0.790752417851678,NA,0,1,0
"32893688","uuid:bed45ff3-214f-4660-9aaa-43ef59282a43",1,"Barranquilla",3,64,1,"primaria_o_menos",37,1756.33333333333,1,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,6,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,222,5,1,0,NA,0.8,0,0,0.75,0,0,0.5,0,0,6,4,FALSE,0,1,1,NA,NA,4,3,2,0,0,NA,3,0,4,1,NA,2,0.833333333333333,1,3,0,"1","3",1,1,"6","4",40,1,5e+07,2,1,NA,0,0.5,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0,NA,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.166666666666667,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,1,NA,0,0,0,0,0,1,0,1,"2",1,1,0,0,1,1,"3","6","2",4,4,4,1,3,3,3,5,4,3,3,4,3,5,4,3,2,2,2,0.8125,0.25,0.375,0.75,0.75,0.5625,0.544117647058823,1.33333333333333,3,1,3,1,1,1,0,0,0,0,0,1,3,2,2,2,1,4,1,1,2,1,4,2,4,2,2,2,0.416666666666667,0.0416666666666667,29,0.583333333333333,0.416666666666667,0.3125,2,0.4,0.6,0.8,0.4,0.4,0.4,0,0,96,49,TRUE,FALSE,FALSE,5.340306,0.02,0.448084847013933,-0.780580641681573,NA,0,1,0
"32894006","uuid:ddcd6e52-9661-4b43-ac92-c974c9e338e0",1,"Barranquilla",2,48,1,"ninguno",20.25,718.25,0,0.75,0.25,0.5,0,0.25,0,0,0.75,4,1,0.25,0,0.25,0.25,0,0.25,0,0.5,0.5,0.25,0.25,0,0.5,0,0,0.5,0.25,0.25,81,2,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,NA,0,1,1,0,1,5,1,1,1,1,NA,3,0,1,1,NA,NA,0.75,NA,5,1,"1","5",1,0,NA,"2",50,NA,6e+07,5,1,NA,NA,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"3","3","2",3,5,3.5,3,2.5,4,4,4.5,5,3,3,3,2.5,4,2,2.5,1.5,1.5,1.5,0.5625,0.125,0.59375,0.625,1,0.46875,0.5,1.75,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,44,0.583333333333333,0.75,0.75,3,1,1,0,0,0,1,0,0,NA,NA,TRUE,FALSE,FALSE,4.201647,0.02,0.542812440155898,-0.344306185647042,NA,0,1,0
"33107491","uuid:12405b5e-0ad3-486b-8097-2daf167c463e",0,"Barranquilla",1,59,0,"primaria_o_menos",39.3333333333333,1750,0,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0.5,6,0,0,0,0,0.166666666666667,0.5,0.333333333333333,0,0,0,0.166666666666667,0.833333333333333,0,1,0,0,0.666666666666667,0.333333333333333,0,236,6,1,0,0,0.666666666666667,1,0.25,1,0,0,0.75,0.25,0.75,6,4,FALSE,0,1,1,0,1,NA,6,3,1,1,NA,3,0,2,1,NA,NA,0.833333333333333,NA,3,0,"3","4",1,0,NA,"2",70,NA,3e+07,4,1,NA,NA,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.5,0.333333333333333,0,NA,0,0,0,0,0,0.166666666666667,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"4",0,1,1,0,0,0,"3","3","3",3,4,2.5,5,5,4.5,3.5,5,3.5,3.5,4.5,4,3.5,5,5,4,2,2,2,0.9375,0.25,0.875,0.375,0.625,0.71875,0.698529411764706,1.33333333333333,2,2,3,3,2,3,1,0,1,0,0,1,4,4,3,4,2,4,3,3,3,3,3,3,4,4,3,4,0.625,0.125,48,0.875,0.625,0.75,3,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,0,78,48,TRUE,FALSE,FALSE,6.98687295425772,0.04,0.992211197387453,1.72543075003083,NA,0,0.957303370786517,0
"33172386","uuid:7bbd2c2f-142e-41f7-aa25-74eaa68d864d",0,"Barranquilla",1,55,1,"primaria_o_menos",57.3333333333333,3658,0,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0,0,1,3,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,172,3,0,0,NA,0.666666666666667,NA,0,1,0,0,0,0,0,3,2,FALSE,0,1,0,0,1,3,2,2,1,1,NA,1,0,3,1,NA,NA,1,NA,3,0,"2","2",1,0,NA,"3",30,NA,6e+07,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",1,1,1,1,1,1,"3","3","2",3,3,2,5,2,4,4,3,4,3,3,3,3,3,2,2,2,1,1,0.375,0.0833333333333333,0.6875,0.25,0.75,0.5,0.441176470588235,1.66666666666667,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,54,1,0.75,0.75,4,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0,0,NA,NA,TRUE,FALSE,FALSE,5.29874396241492,0.02,0.237313878148469,-1.7513008588821,NA,0,0.638202247191012,0
"33255246","uuid:b97ef6a2-0cda-4598-b40b-237c897c766e",1,"Medellín",2,40,1,"tecnica_teconologica",26.75,902.75,0,0.5,0,0.5,0,0,0.25,0.25,0.5,4,0,0,0,0.25,0.25,0.5,0,0,0.25,0.25,0.25,0.5,0,0.75,0,0,0.5,0.5,0,107,3,1,0,0,1,1,0,1,0,0,0,0,0,4,3,FALSE,0,1,0,0,1,5,4,2,1,1,NA,3,0,2,1,NA,1,0.75,0,3,0,"4","2",0,1,"8","1",60,0,8e+07,4,1,NA,1,0,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0.25,0.5,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0.25,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,"3",0,0,0,0,1,0,"3","4","3",4,5,3,3,3,3,2,4,4,3,2,2,2,4,3,1,2,2,1,0.5,0.166666666666667,0.4375,0.5,0.75,0.3125,0.397058823529412,1.5,2,2,2,2,2,2,1,1,1,1,1,0,3,4,2,2,1,4,2,1,3,3,3,3,3,3,3,3,0.5,0.208333333333333,37,0.666666666666667,0.5,0.5625,3,0.666666666666667,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,48,0,TRUE,TRUE,FALSE,5.171363,0.32,0.604203065323785,-0.0615674322132821,NA,0,1,0
"3430889","uuid:d4786894-b629-42e4-b232-fc1633f2744f",0,"Medellín",1,75,0,"secundaria_incompleta",44,2404.5,0,0.25,0,0.25,0.5,0.25,0,0,0.25,4,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0.25,0.5,0.25,1,0.25,0.25,0.5,0.5,0,176,4,2,0,0,0.5,0.5,0.5,1,0,0,1,0,0.5,4,2,FALSE,0,1,1,1,1,4,4,2,1,1,NA,3,0,1,1,NA,NA,0,NA,2,0,"3","4",1,0,NA,"2",50,NA,1.2e+07,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","2","2",3,4,3,2,3,4,3,5,4,2,4,4,5,5,3,3,1,1,1,0.75,0,0.5,0.5,0.75,0.6875,0.529411764705882,1.25,2,3,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,4,3,3,3,3,3,4,4,4,4,4,0.708333333333333,0.25,43,0.583333333333333,0.708333333333333,0.75,3,0.5,0.5,0.5,0.25,0.5,0.5,0,0,54,32,TRUE,FALSE,FALSE,4.0227777095136,0.44,0.649590593611165,0.147467956077992,NA,0,0.478651685393259,0
"34400184","uuid:4ddcca12-ce7e-4262-98a0-a7ff2031181e",1,"Cali",2,59,1,"primaria_o_menos",30,1290.5,0,0.75,0.25,0.25,0.5,0,0,0,0.5,4,1,0.25,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.5,0,0.75,0,0,0.25,0.25,0.5,120,3,1,0.333333333333333,0,1,1,0.5,1,0,0,0.5,0.5,1,4,2,TRUE,0,1,0,0,1,4,6,3,1,1,NA,3,0,2,1,NA,1,0.5,1,1,0,"2","1",1,1,"8","1",30,1,98,4,1,NA,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"2","4","2",5,4,2,3,3,4,2,2,4,3,4,3,3,2,4,3,1,1,1,0.4375,0,0.5,0.25,0.75,0.5625,0.411764705882353,1.75,3,3,3,3,3,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0.666666666666667,0.25,56,1,0.666666666666667,1,4,1,1,0.666666666666667,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,NA,20,TRUE,TRUE,TRUE,3.008692,0,0.692326355351088,0.344290450853769,NA,0,1,0
"3445785","uuid:5989568f-095d-4e78-bc79-4cd6c800d1e4",0,"Medellín",1,71,0,"secundaria_incompleta",50.5,2970.5,0,0.5,0,0,0,0.5,0,0.5,0,2,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,1,0.5,0.5,0.5,0.5,0,101,2,0,0,NA,0.5,NA,0,1,0,0,0,0,0,2,1,FALSE,0,1,0,1,1,4,3,2,1,1,NA,3,0,4,1,NA,NA,0,NA,3,0,"2","3",1,0,NA,"1",100,NA,3e+07,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"3",0,0,0,0,0,0,"1","2","3",2,4,2,5,5,5,4,3,4,1,5,4,5,3,5,5,2,2,2,0.75,0.25,0.9375,0.25,0.75,0.6875,0.661764705882353,1.5,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,54,1,0.75,0.75,4,1,1,0.5,0.5,0.5,0.5,0.5,0,0,0,TRUE,TRUE,FALSE,4.0227777095136,0.46,0.901536133686674,1.30782049751794,NA,0,0.797752808988765,0
"34515416","uuid:8c0bd9c4-97b9-4509-8efc-e6f8d5703af3",1,"Cali",2,52,1,"secundaria_completa",26.25,1000.25,0,0.5,0,0.25,0.5,0.25,0,0,0.25,4,0,0,0,0.5,0,0.25,0.25,0,0.5,0.5,0,0.5,0,0.5,0,0,0.25,0.25,0.5,105,2,0,0,NA,1,NA,1,1,0.5,0,0,1,1,4,2,FALSE,0,1,0,0,1,5,6,3,1,1,NA,3,0,1,1,NA,1,0.25,0,5,1,"4","2",0,1,"8","1",40,0,3e+07,5,1,NA,1,0,0,0,0.25,0,0.25,0.25,0,0.5,0,0,0,0.25,0.25,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0.25,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,"4",0,0,0,0,0,0,"3","3","4",5,5,4,5,5,5,5,5,5,5,2,5,5,5,4,3,2,2,2,0.8125,0.25,1,0.75,1,0.8125,0.764705882352941,1.5,3,3,3,3,1,3,1,1,1,1,1,1,2,4,2,4,2,4,4,4,4,4,4,4,4,4,2,4,0.666666666666667,0.25,50,0.75,0.666666666666667,1,4,0.5,0.5,1,0,1,0,0.5,0,NA,48,FALSE,TRUE,FALSE,5.956738,0.16,0.683623562705177,0.304209139784395,NA,0,1,0
"34572562","uuid:d087c812-8f5c-43e4-aed8-e10bfbe6e068",1,"Cali",2,60,1,"primaria_o_menos",38.6666666666667,1989.33333333333,0,0.333333333333333,0,1,0,0,0,0,1,3,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0.666666666666667,0.333333333333333,116,2,0,0,NA,0.5,NA,0,1,1,0,1,0,1,3,1,FALSE,0,1,1,0,1,2,2,2,1,1,NA,1,0,5,1,NA,NA,1,NA,5,1,"1","5",1,0,NA,"2",50,NA,99,1,1,NA,NA,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,NA,0.333333333333333,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"3",0,0,0,1,0,0,"3","3","2",4,2,4,5,5,4,5,4,4,3,3,4,5,5,4,3,2,2,2,0.75,0.25,0.9375,0.75,0.75,0.6875,0.691176470588235,1.33333333333333,2,3,2,3,2,3,1,1,0,1,1,1,2,4,4,4,2,4,4,3,4,2,3,4,3,4,3,4,0.625,0.208333333333333,48,0.833333333333333,0.625,0.8125,3,1,1,0.5,0.5,0.5,0.5,0,0.5,30,48,TRUE,FALSE,TRUE,5.851816,0.18,0.624019361378033,0.0296978844165798,NA,0,1,0
"34573715","uuid:5cb0f117-461b-484e-a2a1-bfee560b315b",1,"Cali",2,53,1,"primaria_o_menos",31.25,1269.75,0,0.75,0,0.5,0.5,0,0,0,0.5,4,1,0.25,0,0,0,0.5,0.25,0,0.25,0.25,0,0.75,0,0.75,0,0,0.25,0.25,0.5,125,3,0,0,NA,0.666666666666667,NA,0,1,0,0,1,0,0,4,2,FALSE,0,1,0,0,1,4,3,2,1,1,NA,2,0,1,1,NA,NA,0,NA,1,0,"4","2",0,0,NA,"1",50,NA,3.5e+07,5,1,NA,NA,0,0,0.25,0.75,0,0.75,1,0.25,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0,0.5,0,0,0,0,0.25,0.25,0,1,1,0,0,0,0,1,1,0,1,"2",0,0,0,1,1,0,"3","4","2",3,4,4,5,5,5,5,5,4,4,5,4,5,4.5,4,3,2,2,2,0.78125,0.25,1,0.75,0.75,0.875,0.75735294117647,1.75,4,3,3,3,3,3,1,1,1,1,0,1,2,4,2,4,2,4,4,4,4,4,5,4,4,4,4,4,0.791666666666667,0.208333333333333,53,0.75,0.791666666666667,1,4,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,56,TRUE,TRUE,FALSE,4.605278,0.02,0.895673208573461,1.28081839200994,NA,0,1,0
"34690139","uuid:ff500b69-cdf3-451f-b278-7a60b62dd545",1,"Cali",2,52,1,"primaria_o_menos",24.8571428571429,793.714285714286,1,0.571428571428571,0,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0.285714285714286,7,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.142857142857143,0,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0,0.714285714285714,0,0,0.714285714285714,0.142857142857143,0.142857142857143,174,5,3,0.333333333333333,0.5,0.6,0.666666666666667,0.5,1,0,0,0,1,1,7,2,TRUE,0,1,0,0,1,2,5,3,1,1,NA,1,0,1,1,NA,1,0.714285714285714,0,3,0,"3","3",1,1,"3","2",50,0,80,5,1,NA,1,0.142857142857143,0,0.142857142857143,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0,0.285714285714286,0.285714285714286,0.142857142857143,0,NA,0,0,0,0,0,0.142857142857143,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0.142857142857143,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0.142857142857143,0,0,0,1,NA,0,0,0,1,0,0,0,1,"4",0,0,0,0,0,0,"3","2","4",2,2.5,2.5,4.5,3.5,4.5,3.5,3,3,3,3.5,3,3.5,3,3,2.5,2,2,2,0.46875,0.25,0.75,0.375,0.5,0.5625,0.514705882352941,1.57142857142857,3,3,4,2,3,4,1,1,1,1,1,1,2,2,3,4,2,4,3,2,3,3,4,4,5,3,4,5,0.791666666666667,0.25,47,0.708333333333333,0.791666666666667,0.6875,3,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0,0,60,48,TRUE,FALSE,FALSE,6.179097,0.02,0.895382363940131,1.27947888701475,NA,0,1,0
"34977363","uuid:7e4e41f7-cc9a-49d1-b2c8-8ae34a30f1b5",1,"Barranquilla",3,63,1,"primaria_o_menos",43,2225.8,0,0.4,0,0.6,0.4,0,0,0,0.6,5,0,0,0,0,0.2,0.4,0.2,0.2,0,0,0.2,0.4,0.4,1,0.2,0.2,0.6,0.4,0,215,5,2,0,0,0.6,0.5,0.333333333333333,1,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,5,3,FALSE,0,1,0,0,1,5,2,4,1,1,NA,3,0,2,1,NA,1,0.8,0,3,0,"4","3",0,1,"6","1",70,0,0,4,1,NA,1,0.2,0.2,0,0.2,0.2,0.4,0.6,0,0,0,0,0.2,0.4,0.2,0.2,NA,0,0,0,0,0.2,0,0,NA,0,0,0,0.2,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0.2,0,0,NA,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0.4,0,0,1,NA,0,0,0,1,1,0,0,1,"4",0,1,0,0,0,1,"1","4","5",3,5,4,5,5,3,5,5,4,3,2,4,3,4.5,4,4.5,2,1.5,1.5,0.875,0.166666666666667,0.875,0.75,0.75,0.5,0.647058823529412,1.4,3,1,3,3,3,3,1,1,0,0,0,1,4,4,4,4,2,4,4,3,4,1,4,2,4,4,4,4,0.666666666666667,0.125,50,0.916666666666667,0.666666666666667,0.75,4,0.6,0.8,0.6,0.4,0.4,0.4,0.2,0,68,70,TRUE,TRUE,FALSE,5.48427,0.04,0.809207966578009,0.882596763377132,NA,0,1,0
